run_id,feature_name,mean_rank,std_rank,top10_freq,sign_consistency
P4_ridge_a1_0,e_int_precip_x_season__winter,67.0,2.943920288775949,0.0,1.0
P4_ridge_a1_0,e_int_precip_x_season__zomer,79.33333333333333,2.0548046676563256,0.0,0.6666666666666666
P4_ridge_a1_0,e_int_temp_x_season__herfst,29.0,13.063945294843617,0.0,0.6666666666666666
P4_ridge_a1_0,e_int_temp_x_season__lente,5.333333333333333,0.9428090415820634,1.0,0.6666666666666666
P4_ridge_a1_0,e_int_temp_x_season__winter,33.0,7.788880963698615,0.0,0.6666666666666666
P4_ridge_a1_0,e_int_temp_x_season__zomer,10.333333333333334,4.4969125210773475,0.6666666666666666,0.6666666666666666
P4_ridge_a1_0,e_int_vacation_x_tier_centrum,48.333333333333336,12.918548250050733,0.0,1.0
P4_ridge_a1_0,e_int_wind_x_season__herfst,58.333333333333336,12.684198393626966,0.0,0.6666666666666666
P4_ridge_a1_0,e_int_wind_x_season__lente,52.666666666666664,11.08552609887726,0.0,0.6666666666666666
P4_ridge_a1_0,e_int_wind_x_season__winter,59.666666666666664,7.542472332656507,0.0,0.6666666666666666
P4_ridge_a1_0,e_int_wind_x_season__zomer,27.333333333333332,4.496912521077347,0.0,0.6666666666666666
P4_ridge_a1_0,e_is_carnival_day,72.66666666666667,5.734883511361751,0.0,0.6666666666666666
P4_ridge_a1_0,e_is_event_day,39.333333333333336,8.73053390247253,0.0,1.0
P4_ridge_a1_0,e_is_festival_day,62.333333333333336,8.339997335464536,0.0,1.0
P4_ridge_a1_0,e_is_football_day,55.666666666666664,16.438437341250605,0.0,1.0
P4_ridge_a1_0,e_is_high_wind_gust,61.0,10.614455552060438,0.0,0.6666666666666666
P4_ridge_a1_0,e_is_high_wind_speed,58.666666666666664,6.342099196813483,0.0,0.6666666666666666
P4_ridge_a1_0,e_is_kermis_day,46.666666666666664,15.86050300449376,0.0,0.6666666666666666
P4_ridge_a1_0,e_is_markt_day,66.66666666666667,7.93025150224688,0.0,0.6666666666666666
P4_ridge_a1_0,e_is_other_day,57.666666666666664,6.79869268479038,0.0,0.6666666666666666
P4_ridge_a1_0,e_is_procession_day,60.666666666666664,10.338708279513881,0.0,1.0
P4_ridge_a1_0,e_is_sport_day,61.0,10.614455552060438,0.0,0.6666666666666666
P4_ridge_a1_0,e_n_concurrent_events,37.0,4.546060565661952,0.0,0.6666666666666666
P4_ridge_a1_0,e_n_concurrent_events_capped,26.333333333333332,10.338708279513881,0.0,0.6666666666666666
P4_ridge_a1_0,e_precip_bin__dry,74.66666666666667,2.357022603955158,0.0,0.6666666666666666
P4_ridge_a1_0,e_precip_bin__heavy,69.66666666666667,5.312459150169742,0.0,1.0
P4_ridge_a1_0,e_precip_bin__light,75.33333333333333,3.39934634239519,0.0,0.6666666666666666
P4_ridge_a1_0,e_precip_bin__moderate,73.66666666666667,2.6246692913372702,0.0,0.6666666666666666
P4_ridge_a1_0,e_precip_mm,70.33333333333333,3.681787005729087,0.0,1.0
P4_ridge_a1_0,e_sun_duration_ratio,25.333333333333332,11.08552609887726,0.0,1.0
P4_ridge_a1_0,e_sun_intensity_log1p,20.0,5.354126134736337,0.0,0.6666666666666666
P4_ridge_a1_0,e_temp_c,37.333333333333336,16.21384867602041,0.0,0.6666666666666666
P4_ridge_a1_0,e_temp_c_sq,44.333333333333336,11.440668201153676,0.0,1.0
P4_ridge_a1_0,e_wind_gusts_ms,53.0,6.48074069840786,0.0,0.6666666666666666
P4_ridge_a1_0,e_wind_speed_ms,30.0,2.8284271247461903,0.0,0.6666666666666666
P4_ridge_a1_0,s_capacity_bucket__large,12.333333333333334,3.39934634239519,0.3333333333333333,1.0
P4_ridge_a1_0,s_capacity_bucket__medium,14.0,3.265986323710904,0.3333333333333333,0.6666666666666666
P4_ridge_a1_0,s_capacity_bucket__small,44.333333333333336,13.474255287605159,0.0,0.6666666666666666
P4_ridge_a1_0,s_log_total_capacity,29.333333333333332,10.498677165349081,0.0,1.0
P4_ridge_a1_0,s_parking_id__p_bruul,15.666666666666666,2.8674417556808756,0.0,0.6666666666666666
P4_ridge_a1_0,s_parking_id__p_grote_markt,18.333333333333332,5.2493385826745405,0.0,1.0
P4_ridge_a1_0,s_parking_id__p_hoogstraat,1.0,0.0,1.0,1.0
P4_ridge_a1_0,s_parking_id__p_kathedraal,50.333333333333336,13.474255287605159,0.0,0.6666666666666666
P4_ridge_a1_0,s_parking_id__p_keerdok,50.333333333333336,8.379870059984356,0.0,0.6666666666666666
P4_ridge_a1_0,s_parking_id__p_komet,56.333333333333336,36.29814810090944,0.3333333333333333,0.3333333333333333
P4_ridge_a1_0,s_parking_id__p_lamot,29.333333333333332,4.109609335312651,0.0,1.0
P4_ridge_a1_0,s_parking_id__p_maarten,54.666666666666664,37.2409571424915,0.3333333333333333,0.3333333333333333
P4_ridge_a1_0,s_parking_id__p_tinel,7.333333333333333,1.247219128924647,1.0,0.6666666666666666
P4_ridge_a1_0,s_parking_id__p_veemarkt,17.666666666666668,2.494438257849294,0.0,0.6666666666666666
P4_ridge_a1_0,s_tier_is_centrum,52.0,18.547236990991408,0.0,0.6666666666666666
P4_ridge_a1_0,s_tier_is_rand,50.666666666666664,8.219218670625303,0.0,0.6666666666666666
P4_ridge_a1_0,s_tier_is_vesten,48.0,24.657656011875904,0.0,0.6666666666666666
P4_ridge_a1_0,t_day_class_5__event_day,40.0,7.483314773547883,0.0,1.0
P4_ridge_a1_0,t_day_class_5__holiday,60.0,13.140268896284683,0.0,0.6666666666666666
P4_ridge_a1_0,t_day_class_5__school_vacation,50.333333333333336,2.6246692913372702,0.0,0.6666666666666666
P4_ridge_a1_0,t_day_class_5__weekday_regular,63.0,9.41629792788369,0.0,1.0
P4_ridge_a1_0,t_day_class_5__weekend_regular,38.333333333333336,4.189935029992179,0.0,0.6666666666666666
