run_id,track,context,fold_id,tier_group,feature_name,mean_abs_shap,mean_signed_shap,rank,n_obs
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,t_is_weekend,0.003005824045709795,0.00011302336564124004,41,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,s_tier_is_vesten,0.002243039134720722,0.002243039134720722,42,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,s_parking_id__p_kathedraal,0.0020121514213631408,0.001148963189672466,43,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,t_weekday_cos,0.0019306506805473929,-2.5739318273261843e-05,44,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,e_is_high_wind_gust,0.0019238436803715449,0.0002553332631012164,45,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,e_wind_gusts_ms,0.0019039499110797427,-0.000420809659515527,46,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,e_is_sport_day,0.0018819661494997673,0.0002721033822594807,47,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,t_day_class_5__school_vacation,0.00176073065985278,-0.00066866345695833,48,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,e_is_high_wind_speed,0.001703765664974638,-0.00015027631656085408,49,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,e_is_football_day,0.0015501521962784188,-0.0005986778436039672,50,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,e_has_football_kickoff,0.0015501518771858806,-0.0005986777203686099,51,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,e_int_wind_x_season__lente,0.0015367066433237485,0.0015367066433237485,52,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,e_event_scale_max,0.0015243461891156032,0.0007537366004379802,53,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,t_is_any_holiday,0.001403811430588876,0.0007133532593863539,54,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,e_football_kickoff_hour_sin,0.0012400204417655158,-0.0004299833366361806,55,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,t_is_national_holiday,0.0011816800212352515,-0.0003109464643013025,56,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,e_is_festival_day,0.0011813152350617997,-0.0011813152350617997,57,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,e_temp_c_sq,0.0011180030222515073,-0.000824714782744549,58,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,e_football_kickoff_hour_cos,0.0010678296028533059,-0.0005297409388318595,59,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,s_parking_id__p_keerdok,0.0010546589803863832,-0.0010546589803863832,60,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,s_tier_is_rand,0.001054658980385074,-0.001054658980385074,61,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,e_int_vacation_x_tier_centrum,0.0010140396028760663,0.00012724688419014357,62,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,e_int_precip_x_season__winter,0.0007747080658359743,8.90990407857694e-05,63,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,e_precip_bin__heavy,0.0007420246800992671,-0.00033915927733073125,64,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,e_int_wind_x_season__winter,0.0006769610073079297,0.00026900656281488326,65,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,e_precip_mm,0.0005592982342077419,0.0003028853250427749,66,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,e_is_other_day,0.0004567082266753303,2.9488247706597932e-05,67,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,e_int_precip_x_season__herfst,0.00032155763954012944,0.00031655523839284485,68,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,s_tier_is_centrum,0.00032141911892159304,0.00032141911892159304,69,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,e_precip_bin__moderate,0.00030305887854726145,0.00016985002939551985,70,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,e_int_wind_x_season__herfst,0.0002482323292588529,0.00020844321093868123,71,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,e_is_procession_day,0.00023491156093128162,0.00023491156093128162,72,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,e_precip_bin__dry,0.00020376646780517524,-8.20175950233108e-05,73,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,e_precip_bin__light,0.00020298690098807337,4.2266400776731577e-05,74,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,e_is_markt_day,0.00010260386456938465,-0.00010260386456938465,75,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,t_day_class_5__weekday_regular,0.00010050488372144945,3.342313529527141e-05,76,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,t_day_class_5__holiday,8.91763325047004e-05,-3.2817004161483374e-05,77,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,e_int_precip_x_season__lente,1.838962464345267e-05,-1.838962464345267e-05,78,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,e_int_precip_x_season__zomer,1.3155718927954658e-06,-1.3155718927954658e-06,79,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,e_is_carnival_day,1.442221420701438e-18,-1.442221420701438e-18,80,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,s_parking_id__p_komet,0.0,0.0,81,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,centrum,s_parking_id__p_maarten,0.0,0.0,82,6479
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,t_season__herfst,0.05793292221597158,-0.04738868879399148,1,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,s_parking_id__p_tinel,0.04887367430270113,0.032703035950881754,2,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,t_season__winter,0.04320186938330276,0.009289465414222885,3,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,s_capacity_bucket__large,0.03817465307815047,-0.023932971766007657,4,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,t_month_cos,0.037578551875245565,-0.037578551875245565,5,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,t_month_sin,0.03664338404316033,0.03664338404316033,6,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_int_temp_x_season__lente,0.034235297252931174,0.034235297252931174,7,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,t_season__zomer,0.03203108837824989,0.03203108837824989,8,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,t_season__lente,0.02845625115790882,-0.02845625115790882,9,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,t_is_2020_regime,0.025352439849982113,0.025352439849982113,10,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,s_parking_id__p_bruul,0.025135455570017676,0.011946106377589303,11,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_int_temp_x_season__herfst,0.02058274801144916,0.015272689528816554,12,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,s_log_total_capacity,0.01911444793735002,-0.009453062134061002,13,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_event_scale_is_large,0.01845987404616412,0.008845103872214835,14,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_int_temp_x_season__zomer,0.017703900912280367,-0.017703900912280367,15,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,s_capacity_bucket__medium,0.017680898452525077,-0.017680898452525077,16,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_sun_duration_ratio,0.01404116604715043,0.008407640939504362,17,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_sun_intensity_log1p,0.013574291281087796,-0.006803926308349774,18,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,s_parking_id__p_hoogstraat,0.01330099785826633,0.01330099785826633,19,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,t_is_school_vacation,0.010885183012229606,0.0030156471106987577,20,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_int_temp_x_season__winter,0.009776265140474902,-0.003308507309439315,21,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,t_hour_sin,0.009160027419421546,0.00025126866986432186,22,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,t_hour_cos,0.008562417467413713,0.0002877437345301166,23,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,s_parking_id__p_veemarkt,0.007998259324096783,-0.007998259324096783,24,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,s_parking_id__p_keerdok,0.007792717608434475,0.006780292912692793,25,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,s_tier_is_rand,0.007792717608427752,0.0067802929126861864,26,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,s_capacity_bucket__small,0.0074541910457573855,0.0017315231239823372,27,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,s_parking_id__p_grote_markt,0.007365944429298196,-0.007365944429298196,28,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_int_wind_x_season__zomer,0.006722305193537662,-0.006722305193537662,29,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_wind_speed_ms,0.005975279737025356,0.0013199833223662843,30,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_temp_c,0.0058993313836832335,-0.0037921822259742517,31,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_n_concurrent_events,0.00557776368399515,-0.0027334067963160403,32,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,t_is_other_holiday,0.0054843111858857724,-0.0034585435456079535,33,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,s_parking_id__p_lamot,0.0048165697733076026,-0.0048165697733076026,34,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,t_day_class_5__weekend_regular,0.004550366315772696,-7.020200487167105e-05,35,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,s_tier_is_vesten,0.0036785162293638115,-0.001345653601886423,36,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_n_concurrent_events_capped,0.003674467337195628,0.0016913233053035689,37,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_is_event_day,0.003674467094440256,0.0016913231935655653,38,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,t_day_class_5__event_day,0.0036744666346610632,0.0016913229819336493,39,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,t_weekday_sin,0.0033991936838641923,0.00014098677065791125,40,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_is_kermis_day,0.0033297892704174997,-0.0021748402585887467,41,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,t_is_weekend,0.002951622770124304,-1.0161351598707956e-05,42,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,t_weekday_cos,0.001938438307176644,-0.0001005500898335158,43,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_is_high_wind_gust,0.0018760326161216,0.0001889290071981801,44,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_wind_gusts_ms,0.0018640905396276658,-0.00038077388832165814,45,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_is_sport_day,0.0018193702562238154,0.0003432350791642583,46,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,t_day_class_5__school_vacation,0.0017516546652235788,-0.000682010507883734,47,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_is_high_wind_speed,0.0016430714486894628,-6.597879394233082e-05,48,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_int_wind_x_season__lente,0.0015367066433238082,0.0015367066433238082,49,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_event_scale_max,0.0015285228427436596,0.0007577642411741545,50,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_is_football_day,0.001464645925281203,-0.0005077137255218545,51,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_has_football_kickoff,0.0014646456237899176,-0.0005077136210110874,52,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,t_is_any_holiday,0.0013405079840264353,0.000644545165296596,53,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_int_event_x_tier_centrum,0.001318904578422397,0.001318904578422397,54,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_is_festival_day,0.0012113212172580067,-0.0012113212172580067,55,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,t_is_national_holiday,0.0011815871070035302,-0.0003108496786430717,56,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_football_kickoff_hour_sin,0.0011734560139843434,-0.00035877237409504155,57,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_temp_c_sq,0.0011086401493075999,-0.0007993145522527642,58,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_football_kickoff_hour_cos,0.0010346513279320935,-0.0004934760797707,59,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_precip_bin__heavy,0.0007884976442357198,-0.0003865806693067147,60,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_int_precip_x_season__winter,0.0007071386473585534,0.00017245849758968057,61,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_int_wind_x_season__winter,0.000614178381388792,0.00017022877681885146,62,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_precip_mm,0.0005693392912815242,0.00031279108642980725,63,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,s_parking_id__p_kathedraal,0.0005505607947553613,-0.0005505607947553613,64,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,s_tier_is_centrum,0.000547281202488081,-0.000547281202488081,65,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_int_holiday_x_tier_centrum,0.0005449038495021747,-0.0005449038495021747,66,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_int_vacation_x_tier_centrum,0.0005286648899858221,-0.0005286648899858221,67,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_is_other_day,0.0004909994140147201,-5.502759782545674e-06,68,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_int_precip_x_season__herfst,0.0003563393547242376,0.0003514412426137594,69,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_precip_bin__moderate,0.0003080908381940451,0.00017520317795590118,70,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_int_wind_x_season__herfst,0.0002716993785982764,0.00023758759635948904,71,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_is_procession_day,0.00023577888563792911,0.00023577888563792911,72,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_precip_bin__dry,0.00020336796920015604,-8.149325475356155e-05,73,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_precip_bin__light,0.00019797145174945267,3.629562787362424e-05,74,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_is_markt_day,0.00010260386456937598,-0.00010260386456937598,75,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,t_day_class_5__weekday_regular,0.00010035033467228525,2.9559409066196965e-05,76,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,t_day_class_5__holiday,8.450290960019266e-05,-2.7737196656585336e-05,77,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_int_precip_x_season__lente,1.8389624643450194e-05,-1.8389624643450194e-05,78,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_int_precip_x_season__zomer,1.3155718927956302e-06,-1.3155718927956302e-06,79,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,e_is_carnival_day,1.4422214207015625e-18,-1.4422214207015625e-18,80,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,s_parking_id__p_komet,0.0,0.0,81,3521
P4_ridge_a1_0,policy,fold_cv_fold_1,cv_fold_1,vesten_rand,s_parking_id__p_maarten,0.0,0.0,82,3521
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,s_parking_id__p_hoogstraat,0.11619623782980713,-0.09566478052103551,1,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,t_season__zomer,0.05977167000731352,-0.025903089487543236,2,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,t_month_cos,0.050821818226625314,0.050821818226625314,3,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,e_int_temp_x_season__lente,0.04742601905137023,-0.035445460769211956,4,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,e_int_temp_x_season__zomer,0.033219528906566445,0.009769515311284208,5,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,t_season__winter,0.023522669441366863,-0.023522669441366863,6,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,s_capacity_bucket__medium,0.022341983784494947,0.009165173798049939,7,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,t_season__lente,0.021688088451986096,0.015959685646597065,8,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,t_month_sin,0.019093773018319028,-0.015856589201612693,9,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,e_event_scale_is_large,0.018359006374236517,0.007537194920870832,10,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,t_is_2020_regime,0.01771143449792051,0.01771143449792051,11,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,e_sun_intensity_log1p,0.016138914814148853,-0.0013577106329581029,12,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,s_parking_id__p_veemarkt,0.015881396138217086,-0.015881396138217086,13,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,s_parking_id__p_bruul,0.015386889216259596,0.015386889216259596,14,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,s_capacity_bucket__large,0.01437567134573048,0.01437567134573048,15,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,s_parking_id__p_tinel,0.014042519003238926,-0.014042519003238926,16,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,e_int_event_x_tier_centrum,0.013865915089310258,-0.008210563279125954,17,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,s_parking_id__p_grote_markt,0.01284984874060967,0.005581548470899755,18,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,e_sun_duration_ratio,0.012250389694283905,0.0009021271363420643,19,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,e_event_scale_max,0.011222762020241714,-0.004883761583464136,20,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,t_hour_cos,0.00977386010566704,0.0048736246548171346,21,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,e_int_wind_x_season__zomer,0.007196125871233883,0.0029849580740693737,22,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,e_temp_c,0.00689583670994054,0.0040250991560971845,23,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,t_is_any_holiday,0.0063358711600997285,0.0026606722437355857,24,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,t_is_other_holiday,0.005826301129300392,0.00017765748572926192,25,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,e_wind_speed_ms,0.0055134285039894135,-0.0031359175187377396,26,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,e_football_kickoff_hour_sin,0.0054493139490614075,0.0034647927043279167,27,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,t_is_national_holiday,0.005397942836377317,-0.0029253085184647136,28,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,s_log_total_capacity,0.005370052486409213,0.005370052486409213,29,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,e_int_holiday_x_tier_centrum,0.005292883265502359,0.002829859368960472,30,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,e_is_event_day,0.005128199145358824,0.002232471843369088,31,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,e_n_concurrent_events_capped,0.005128198642990502,0.002232471624672054,32,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,t_day_class_5__event_day,0.005128198591825958,0.0022324716023981945,33,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,t_is_school_vacation,0.00504838403496967,-0.0001526080574486085,34,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,s_parking_id__p_lamot,0.005006350120634845,-0.005006350120634845,35,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,e_temp_c_sq,0.004594988071502622,-0.001771352864639655,36,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,e_has_football_kickoff,0.0042826246630686855,-0.0042826246630686855,37,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,e_is_football_day,0.0042826240462889445,-0.0042826240462889445,38,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,t_weekday_cos,0.004221343374331035,-8.269905200282093e-08,39,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,e_int_temp_x_season__winter,0.0033595734719713342,0.0033595734719713342,40,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,e_int_wind_x_season__lente,0.003352336209354498,0.002262139679174914,41,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,e_int_wind_x_season__herfst,0.003162193839179134,0.003162193839179134,42,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,e_n_concurrent_events,0.003048482775613226,-0.0015692645579084604,43,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,t_day_class_5__weekend_regular,0.0024715037292056727,0.001071350699927059,44,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,e_int_temp_x_season__herfst,0.0022614200127742618,0.0022614200127742618,45,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,t_weekday_sin,0.002029842573390682,-2.5309894560906268e-05,46,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,e_int_precip_x_season__lente,0.002027228800997971,0.0015283279612030274,47,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,e_int_vacation_x_tier_centrum,0.002023244860171996,0.0005663005199367301,48,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,t_day_class_5__school_vacation,0.0017653995982520846,0.000535989447901658,49,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,e_wind_gusts_ms,0.0017167172916180014,0.0008576088878655056,50,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,s_capacity_bucket__small,0.0016985072967946975,9.438071048324877e-05,51,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,e_is_other_day,0.001496878612215724,-0.0008352491348487386,52,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,s_parking_id__p_kathedraal,0.0014883373908642782,0.0009036294563775194,53,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,t_day_class_5__weekday_regular,0.0013203302161185013,4.747986677451139e-05,54,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,e_football_kickoff_hour_cos,0.001305710617305841,-0.001305710617305841,55,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,e_is_markt_day,0.0012647801397664754,0.0012647801397664754,56,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,t_hour_sin,0.0012024279572023758,0.000333387685226129,57,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,t_day_class_5__holiday,0.0011291717828531094,-0.00020497318077572846,58,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,e_is_festival_day,0.0010854686946799286,-0.0010854686946799286,59,4527
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,centrum,e_is_procession_day,0.0009360940945939525,0.0009360940945939525,60,4527
